race_code,日付raw,場コード,Ｒ,馬番,馬名,年齢,着順,騎手,調教師,オッズ,人気,着差,上がり3F,脚質,クラス名
2026062710020112,20260627,10,12,07,メイショウオオミネ,06,00,太宰啓介,石橋守　,0000,00,0000,000,0,005
2026062703020112,20260627,03,12,07,ラブリーガール,04,00,吉田豊　,勢司和浩,0000,00,0000,000,0,005
2026062703020112,20260627,03,12,08,ココボロ,05,00,嶋田純次,松山将樹,0000,00,0000,000,0,005
2026062702010512,20260627,02,12,08,ベイビールビオ,07,00,古川吉洋,石栗龍彦,0000,00,0000,000,0,005
2026062710020112,20260627,10,12,08,タナスーペルノーバ,03,00,今村聖奈,寺島良　,0000,00,0000,000,0,005
2026062702010512,20260627,02,12,09,フロウアンドライム,04,00,小林美駒,大和田成,0000,00,0000,000,0,005
2026062703020112,20260627,03,12,09,サムハラ,03,00,石田拓郎,新開幸一,0000,00,0000,000,0,005
2026062703020112,20260627,03,12,10,ジェイエルライナー,04,00,小林脩斗,青木孝文,0000,00,0000,000,0,005
2026062702010512,20260627,02,12,10,メイショウソラリス,03,00,武豊　　,角田晃一,0000,00,0000,000,0,005
2026062703020112,20260627,03,12,11,エバーラスト,03,00,石神深道,和田正一,0000,00,0000,000,0,005
2026062703020112,20260627,03,12,12,ビッグフラワー,05,00,小崎綾也,加藤征弘,0000,00,0000,000,0,005
2026062703020112,20260627,03,12,13,ステートオブロック,04,00,丸山元気,松尾卓哉,0000,00,0000,000,0,005
2026062703020112,20260627,03,12,14,ルクスコロン,04,00,石川裕紀,堀内岳志,0000,00,0000,000,0,005
2026062703020112,20260627,03,12,15,ファインサマーデイ,03,00,三浦皇成,高柳瑞樹,0000,00,0000,000,0,005
2026062703020112,20260627,03,12,16,コックオーヴァン,03,00,松岡正海,伊藤伸一,0000,00,0000,000,0,005
2026062803020201,20260628,03,01,01,フレイムジョーカー,07,07,中村将之,岩戸孝樹,0161,06,+016,131,2,703
2026062802010601,20260628,02,01,01,チカバリエンテ,02,02,小林美駒,藤野健太,0074,05,+003,349,4,703
2026062810020201,20260628,10,01,01,ホーリーステップ,03,02,森田誠也,斉藤崇史,0129,03,+002,360,1,703
2026062810020201,20260628,10,01,02,ハイソリア,03,06,太宰啓介,昆貢　　,0943,13,+008,357,3,703
2026062802010601,20260628,02,01,02,パンジャケリー,02,08,岩田望来,橋田宜長,0052,04,+018,374,2,703
2026062803020201,20260628,03,01,02,アウスヴァール,08,02,森一馬　,昆貢　　,0026,01,+002,130,2,703
2026062802010601,20260628,02,01,03,ウィルレーヴィア,02,04,横山琉人,尾形和幸,0731,07,+008,356,4,703
2026062803020201,20260628,03,01,03,シュハリ,06,06,江田勇亮,粕谷昌央,0785,10,+016,131,2,703
2026062810020201,20260628,10,01,03,ランスオブラヴ,03,03,柴田裕一,奥村豊　,0594,09,+004,358,2,703
2026062810020201,20260628,10,01,04,ベルセクレト,03,05,田山旺佑,藤岡健一,1535,15,+005,356,3,703
2026062802010601,20260628,02,01,04,キセキノユニコーン,02,07,古川奈穂,伊坂重信,0038,02,+014,370,1,703
2026062803020201,20260628,03,01,04,ポワンキュルミナン,06,01,小牧加矢,岡田稲男,0127,05,-002,130,2,703
2026062802010601,20260628,02,01,05,シークレットタワー,02,05,丹内祐次,金成貴史,0050,03,+011,364,2,703
2026062803020201,20260628,03,01,05,ブランフォルテ,04,09,水沼元輝,辻哲英　,0404,08,+018,131,4,703
2026062810020201,20260628,10,01,05,ジョービスコッティ,03,04,吉村誠之,清水久詞,0026,02,+004,358,2,703
2026062810020201,20260628,10,01,06,キャッチミークライ,03,17,松若風馬,牧田和弥,1517,14,+023,375,3,703
2026062802010601,20260628,02,01,06,ガーシュウィン,02,03,河原田菜,和田雄二,0851,08,+008,354,4,703
2026062803020201,20260628,03,01,06,グロッシェン,05,05,難波剛健,手塚貴徳,0184,07,+012,131,3,703
2026062802010601,20260628,02,01,07,ダイシンドラゴン,02,01,佐々木大,高橋一哉,0024,01,-003,354,2,703
2026062803020201,20260628,03,01,07,ラパンラピッド,06,10,坂口智康,武井亮　,0034,02,+024,132,3,703
2026062810020201,20260628,10,01,07,ディオレガーロ,03,07,幸英明　,長谷川浩,0347,07,+008,358,3,703
2026062810020201,20260628,10,01,08,セレブトーチ,03,01,川端海翼,坂口智康,0187,04,-002,345,3,703
2026062802010601,20260628,02,01,08,アイルドフルール,02,06,北村友一,田中克典,0376,06,+011,359,3,703
2026062803020201,20260628,03,01,08,ヴォンヌヴォー,06,00,黒岩悠　,天間昭一,1113,11,9999,999,0,703
2026062803020201,20260628,03,01,09,トーアマリシテン,05,03,五十嵐雄,小島茂之,0051,03,+004,130,1,703
2026062810020201,20260628,10,01,09,アンガーザガール,03,12,西村淳也,東田明士,0019,01,+015,368,3,703
2026062810020201,20260628,10,01,10,サンシャインビーチ,03,10,高倉稜　,渡辺薫彦,0895,12,+012,356,4,703
2026062803020201,20260628,03,01,10,ブライトライツ,04,00,草野太郎,秋本大介,2126,12,9999,999,0,703
2026062803020201,20260628,03,01,11,モズクルードラゴン,07,12,小林凌大,天間昭一,2911,14,+043,133,3,703
2026062810020201,20260628,10,01,11,エンブルーシャ,03,16,富田暁　,武英智　,0324,06,+022,372,3,703
2026062810020201,20260628,10,01,12,ヴィーラー,03,11,菱田裕二,矢作芳人,0634,10,+013,360,4,703
2026062803020201,20260628,03,01,12,ニシノインヴィクタ,05,11,伴啓太　,本間忍　,0656,09,+026,132,4,703
2026062803020201,20260628,03,01,13,ロワゾブルー,04,08,土田真翔,小島茂之,2510,13,+018,131,4,703
2026062810020201,20260628,10,01,13,メイショウピュルテ,03,13,西塚洸二,笹田和秀,0214,05,+016,373,2,703
2026062810020201,20260628,10,01,14,ザムーン,03,09,酒井学　,千田輝彦,0361,08,+011,361,3,703
2026062803020201,20260628,03,01,14,サマーアゲイン,05,04,高田潤　,渡辺薫彦,0083,04,+005,130,3,703
2026062810020201,20260628,10,01,15,テイエムリチャード,03,15,川須栄彦,鈴木孝志,3316,17,+022,355,4,703
2026062810020201,20260628,10,01,16,リーガルスプレンダ,03,08,加藤祥太,庄野靖志,0800,11,+009,359,3,703
2026062810020201,20260628,10,01,17,フルーツベイビー,03,14,国分優作,畑端省吾,2488,16,+017,355,4,703
2026062810020201,20260628,10,01,18,チェラブ,03,18,藤懸貴志,平田修　,3639,18,+034,362,4,703
2026062802010602,20260628,02,02,01,メイショウタイザン,03,04,横山琉人,高橋義忠,0077,04,+007,382,2,703
2026062803020202,20260628,03,02,01,ゴールドフリーダム,03,09,菊沢一樹,青木孝文,0460,07,+021,387,3,703
2026062810020202,20260628,10,02,01,ブランチアウト,03,02,太宰啓介,昆貢　　,0036,02,+002,363,1,703
2026062810020202,20260628,10,02,02,マサハヤルージュ,03,09,吉村誠之,千田輝彦,0352,08,+015,369,3,703
2026062803020202,20260628,03,02,02,カラクリスピリッツ,03,10,小林脩斗,斎藤誠　,0538,08,+022,391,3,703
2026062802010602,20260628,02,02,02,ロジクリスエス,03,09,黛弘人　,新開幸一,0414,10,+016,379,4,703
2026062802010602,20260628,02,02,03,ライカ,03,01,大野拓弥,杉浦宏昭,0048,02,-003,378,1,703
2026062803020202,20260628,03,02,03,カミノテイオー,03,08,木幡巧也,奥平雅士,1982,12,+020,386,3,703
2026062810020202,20260628,10,02,03,エリカアズーラ,03,14,西塚洸二,友道康夫,1448,13,+023,371,4,703
2026062810020202,20260628,10,02,04,リュネヴィル,03,16,加藤祥太,梅田智之,2422,16,+028,376,4,703
2026062802010602,20260628,02,02,04,テリコス,03,14,岩田康誠,四位洋文,0125,06,+024,394,3,703
2026062803020202,20260628,03,02,04,オセアフェアモント,03,11,野中悠太,菊川正達,2011,13,+028,391,4,703
2026062803020202,20260628,03,02,05,イトシサ,03,04,三浦皇成,田中博康,0043,02,+008,380,1,703
2026062802010602,20260628,02,02,05,テンレッドサン,03,03,丹内祐次,西園翔太,0026,01,+005,379,2,703
2026062810020202,20260628,10,02,05,モンロワイヤル,03,03,西村淳也,牧浦充徳,0027,01,+007,363,2,703
2026062810020202,20260628,10,02,06,グリミスティ,03,05,菱田裕二,森田直行,0642,11,+009,362,3,703
2026062802010602,20260628,02,02,06,アドフランマム,03,10,遠藤汰月,本田優　,0727,11,+019,384,4,703
2026062803020202,20260628,03,02,06,プロミスライン,03,06,石神深道,森一誠　,0328,04,+016,382,3,703
2026062802010602,20260628,02,02,07,マルシュボヌール,03,06,舟山瑠泉,柴田卓　,0217,07,+013,380,4,703
2026062803020202,20260628,03,02,07,チェイサー,03,02,佐藤翔馬,相沢郁　,0329,05,+000,371,2,703
2026062810020202,20260628,10,02,07,チヨ,03,06,田山旺佑,鈴木孝志,0129,05,+011,363,3,703
2026062810020202,20260628,10,02,08,エングルマン,03,11,幸英明　,西村真幸,0097,04,+018,362,4,703
2026062802010602,20260628,02,02,08,サンオブザサン,03,02,斎藤新　,高橋一哉,0323,08,+003,381,2,703
2026062803020202,20260628,03,02,08,サイモングリーマン,03,13,木幡育也,的場均　,5009,14,+040,392,4,703
2026062803020202,20260628,03,02,09,ロジキセキ,03,05,田口貫太,新開幸一,0594,09,+013,381,2,703
2026062802010602,20260628,02,02,09,スマートイデアル,03,12,河原田菜,角田晃一,1774,13,+020,383,4,703
2026062810020202,20260628,10,02,09,サンダーバード,03,01,今村聖奈,武幸四郎,0043,03,-002,358,2,703
2026062810020202,20260628,10,02,10,メイショウユウゲン,03,08,森田誠也,安達昭夫,2369,15,+014,359,4,703
2026062802010602,20260628,02,02,10,ヒルノボローニャ,03,07,横山和生,昆貢　　,0055,03,+015,393,1,703
2026062803020202,20260628,03,02,10,アシタバスピリッツ,03,00,水沼元輝,西田雄一,0383,06,9999,999,0,703
2026062802010602,20260628,02,02,11,モノノケ,03,11,和田陽希,宮地貴稔,2098,14,+019,391,4,703
2026062803020202,20260628,03,02,11,ゴーントゥファー,03,00,荻野極　,小島茂之,0000,00,9999,999,0,703
2026062810020202,20260628,10,02,11,ワンダーエイド,03,10,秋山稔樹,吉村圭司,2188,14,+017,368,3,703
2026062810020202,20260628,10,02,12,アリュウ,03,12,角田大和,井上智史,0303,07,+020,376,3,703
2026062802010602,20260628,02,02,12,ロスニーニョス,03,08,古川吉洋,大根田裕,0377,09,+015,388,3,703
2026062803020202,20260628,03,02,12,ウインビギニング,03,01,松山弘平,上原博之,0015,01,-000,370,2,703
2026062803020202,20260628,03,02,13,カシマライフウ,03,03,松岡正海,伊藤伸一,0057,03,+007,376,2,703
2026062802010602,20260628,02,02,13,ルナノーヴァ,03,13,小沢大仁,緒方努　,1297,12,+022,393,3,703
2026062810020202,20260628,10,02,13,オーマイラッキーン,03,04,永島まな,高橋康之,0180,06,+007,366,2,703
2026062810020202,20260628,10,02,14,ダノンプレリュード,03,13,富田暁　,矢作芳人,0703,12,+021,363,4,703
2026062803020202,20260628,03,02,14,ロココ,03,12,上里直汰,加藤和宏,0907,11,+034,401,4,703
2026062802010602,20260628,02,02,14,ヤマメイッカ,03,05,佐々木大,久保田貴,0084,05,+008,383,2,703
2026062803020202,20260628,03,02,15,テンカラットレター,03,07,木幡初也,本間忍　,0636,10,+017,381,4,703
2026062810020202,20260628,10,02,15,パラフローラ,03,15,松若風馬,今野貞一,0600,10,+026,384,3,703
2026062810020202,20260628,10,02,16,シャロン,03,07,泉谷楓真,杉山晴紀,0599,09,+012,363,3,703
2026062810020203,20260628,10,03,01,ショウナンライラ,03,06,富田暁　,松下武士,2038,13,+005,350,3,703
2026062803020203,20260628,03,03,01,ドルチェテソーロ,02,02,木幡巧也,牧光二　,0130,03,+006,351,2,703
2026062802010603,20260628,02,03,01,エコロセレナ,03,03,斎藤新　,斎藤誠　,0072,03,+008,359,2,703
2026062802010603,20260628,02,03,02,アジーザム,03,05,岩田康誠,松尾卓哉,1322,10,+012,353,3,703
2026062803020203,20260628,03,03,02,アイファーラピッド,02,03,団野大成,森秀行　,0122,02,+008,354,2,703
2026062810020203,20260628,10,03,02,マテンロウノア,03,10,太宰啓介,坂口智康,2230,14,+010,348,4,703
2026062810020203,20260628,10,03,03,イクヒロ,03,12,柴田裕一,小椋研介,0929,10,+010,351,3,703
2026062803020203,20260628,03,03,03,ベアアミーチ,02,04,上里直汰,杉浦宏昭,0179,04,+017,363,2,703
2026062802010603,20260628,02,03,03,ビップアリス,03,09,原優介　,松下武士,1919,11,+027,375,3,703
2026062802010603,20260628,02,03,04,ブザービーター,03,10,長浜鴻緒,黒岩陽一,0602,07,+027,365,4,703
2026062803020203,20260628,03,03,04,ユイノヘラクレス,02,05,木幡初也,深山雅史,0532,05,+021,348,4,703
2026062810020203,20260628,10,03,04,チュウワメロディー,03,02,松若風馬,小崎憲　,0019,01,+000,348,3,703
2026062810020203,20260628,10,03,05,タイガーロード,03,01,酒井学　,大橋勇樹,0123,05,-000,350,2,703
2026062803020203,20260628,03,03,05,オオセイケイ,02,01,横山武史,竹内正洋,0011,01,-006,347,1,703
2026062802010603,20260628,02,03,05,ホワイトラバーズ,03,04,古川吉洋,大根田裕,0874,09,+008,354,3,703
2026062802010603,20260628,02,03,06,ハナイロマヒナ,03,07,北村友一,高橋亮　,0290,06,+018,360,4,703
2026062810020203,20260628,10,03,06,ドラムメジャー,03,07,田山旺佑,東田明士,0052,02,+006,359,1,703
2026062810020203,20260628,10,03,07,ヴェネラブル,03,08,藤懸貴志,吉村圭司,1514,12,+007,355,3,703
2026062802010603,20260628,02,03,07,イングラム,03,01,舟山瑠泉,千田輝彦,0016,01,-005,356,1,703
2026062802010603,20260628,02,03,08,ビタミンドロップ,03,02,丹内祐次,松山将樹,0049,02,+005,360,2,703
2026062810020203,20260628,10,03,08,ルナフィオーレ,03,03,西村淳也,庄野靖志,0081,03,+001,351,3,703
2026062810020203,20260628,10,03,09,チョウダントツ,03,18,川端海翼,羽月友彦,4782,17,+053,365,4,703
2026062802010603,20260628,02,03,09,ジャーナーリア,03,00,遠藤汰月,本田優　,0000,00,9999,999,0,703
2026062802010603,20260628,02,03,10,ウィズアツインクル,03,08,佐々木大,牧光二　,0104,05,+026,372,4,703
2026062810020203,20260628,10,03,10,ヤマトチャージ,03,17,角田大和,安達昭夫,2925,16,+044,362,4,703
2026062810020203,20260628,10,03,11,スイートポメロ,03,13,菱田裕二,森田直行,0179,07,+010,362,2,703
2026062802010603,20260628,02,03,11,コシタンタン,03,06,鷲頭虎太,竹内正洋,0707,08,+014,367,2,703
2026062802010603,20260628,02,03,12,ヴェンデボヌール,03,11,小林美駒,久保田貴,0076,04,+038,382,4,703
2026062810020203,20260628,10,03,12,アドバンスモダン,03,16,永島まな,森秀行　,0875,09,+017,369,2,703
2026062810020203,20260628,10,03,13,モズヴイ,03,05,川田将雅,藤岡健一,0082,04,+005,357,2,703
2026062810020203,20260628,10,03,14,ジャスティンカレラ,03,09,西塚洸二,友道康夫,2807,15,+009,348,4,703
2026062810020203,20260628,10,03,15,メテオロイド,03,14,幸英明　,宮地貴稔,0127,06,+011,361,3,703
2026062810020203,20260628,10,03,16,モズナツノジン,03,15,国分優作,畑端省吾,4809,18,+015,354,4,703
2026062810020203,20260628,10,03,17,ワイドカクゲン,03,11,吉村誠之,杉山佳明,0304,08,+010,358,3,703
2026062810020203,20260628,10,03,18,レジーナテンペスタ,03,04,森田誠也,前川恭子,1511,11,+004,347,3,703
2026062803020204,20260628,03,04,01,マーズワース,02,08,佐藤翔馬,小手川準,0139,05,+022,338,4,701
2026062810020204,20260628,10,04,01,ブラックアイロン,03,16,川端海翼,浜田多実,2879,16,+052,400,4,703
2026062802010604,20260628,02,04,01,ミカレオス,03,15,荻野琢真,河嶋宏樹,3802,16,+025,362,4,703
2026062802010604,20260628,02,04,02,ブリックアブラック,03,13,横山琉人,高木登　,0935,12,+024,361,4,703
2026062803020204,20260628,03,04,02,ティアラスピリット,02,13,菊沢一樹,上原博之,0526,10,+030,351,4,701
2026062810020204,20260628,10,04,02,レッドピアレス,03,07,西村淳也,中内田充,0100,03,+017,392,3,703
2026062810020204,20260628,10,04,03,キミガスキダ,03,06,藤懸貴志,牧田和弥,2066,13,+016,385,3,703
2026062802010604,20260628,02,04,03,フォーチュンローズ,03,04,佐々木大,上原佑紀,0046,02,+012,364,2,703
2026062803020204,20260628,03,04,03,ノヴェルアレイア,02,09,石橋脩　,矢野英一,1207,14,+023,355,3,701
2026062803020204,20260628,03,04,04,ドナビッグベン,02,04,荻野極　,秋本大介,0169,06,+020,352,3,701
2026062810020204,20260628,10,04,04,ジュピターバローズ,03,13,西塚洸二,友道康夫,0224,08,+037,417,1,703
2026062802010604,20260628,02,04,04,ウインブリザード,03,10,岩田康誠,深山雅史,0241,08,+020,360,4,703
2026062802010604,20260628,02,04,05,ブッチギレ,03,16,遠藤汰月,栗田徹　,1577,14,+060,402,4,703
2026062803020204,20260628,03,04,05,ピリナカピリナ,02,11,武藤雅　,水野貴広,0124,04,+028,349,4,701
2026062810020204,20260628,10,04,05,トモジャカトゥーラ,03,11,国分優作,大根田裕,2561,15,+024,397,3,703
2026062810020204,20260628,10,04,06,グリーンゴー,03,03,川田将雅,福永祐一,0019,01,+004,379,2,703
2026062802010604,20260628,02,04,06,アルタティール,03,11,長浜鴻緒,手塚貴久,0853,11,+021,361,4,703
2026062803020204,20260628,03,04,06,プリンセスロッティ,02,06,戸崎圭太,伊藤圭三,0058,03,+021,356,2,701
2026062803020204,20260628,03,04,07,スペシャルサンクス,02,03,嶋田純次,矢嶋大樹,0446,09,+019,358,1,701
2026062810020204,20260628,10,04,07,ゴールデンボブ,03,08,角田大和,四位洋文,0586,09,+018,389,3,703
2026062802010604,20260628,02,04,07,カノープス,03,14,原優介　,辻哲英　,2057,15,+024,367,3,703
2026062802010604,20260628,02,04,08,ソルトハッピー,03,08,吉田隼人,荒川義之,0071,04,+017,359,3,703
2026062803020204,20260628,03,04,08,ジーティーマイカ,02,01,松山弘平,前川恭子,0023,01,-011,336,2,701
2026062810020204,20260628,10,04,08,グーフィー,03,09,長岡禎仁,茶木太樹,0215,06,+019,389,3,703
2026062810020204,20260628,10,04,09,リアライズステラ,03,14,酒井学　,須貝尚介,1372,11,+037,410,4,703
2026062802010604,20260628,02,04,09,ウインアトム,03,09,和田陽希,寺島良　,0690,10,+020,366,3,703
2026062803020204,20260628,03,04,09,サリードゥ,02,02,津村明秀,鈴木伸尋,0033,02,+011,349,2,701
2026062803020204,20260628,03,04,10,リケアチャチャチャ,02,12,石田拓郎,上原博之,0792,11,+029,365,2,701
2026062810020204,20260628,10,04,10,メンデレーエフ,03,01,富田暁　,野中賢二,0029,02,-001,379,2,703
2026062802010604,20260628,02,04,10,ホウオウファミリー,03,06,舟山瑠泉,田中博康,0037,01,+016,363,3,703
2026062802010604,20260628,02,04,11,ヴィラジョヴィス,03,02,小林美駒,小栗実　,0098,06,+002,368,1,703
2026062803020204,20260628,03,04,11,マリノシークレット,02,10,上里直汰,武市康男,1143,13,+024,348,4,701
2026062810020204,20260628,10,04,11,ホッコームジカ,03,15,今村聖奈,飯田祐史,0941,10,+041,402,4,703
2026062810020204,20260628,10,04,12,バンダムソレール,03,05,田山旺佑,小栗実　,0193,05,+009,382,3,703
2026062802010604,20260628,02,04,12,タビニュ,03,03,池添謙一,松尾卓哉,0055,03,+008,354,2,703
2026062803020204,20260628,03,04,12,ミッドナイトドア,02,14,柴田大知,伊藤大士,1118,12,+031,354,4,701
2026062803020204,20260628,03,04,13,ウインリスノアール,02,07,石神深道,和田正一,0264,07,+022,350,3,701
2026062810020204,20260628,10,04,13,ゴールデンドラゴン,03,02,松若風馬,宮本博　,0218,07,+001,378,2,703
2026062802010604,20260628,02,04,13,ジングアップ,03,05,岩田望来,大竹正博,0081,05,+015,365,2,703
2026062802010604,20260628,02,04,14,ノリマル,03,01,丹内祐次,尾形和幸,0100,07,-002,355,2,703
2026062803020204,20260628,03,04,14,ヤマニンアルセド,02,05,横山武史,長谷川浩,0303,08,+020,348,3,701
2026062810020204,20260628,10,04,14,ジューンマーチ,03,04,永島まな,松下武士,0182,04,+009,384,3,703
2026062810020204,20260628,10,04,15,ハイビッグゴールド,03,10,幸英明　,谷潔　　,2310,14,+022,391,4,703
2026062802010604,20260628,02,04,15,ティラユール,03,12,大久保友,北出成人,1009,13,+023,360,4,703
2026062802010604,20260628,02,04,16,ダイナソーコー,03,07,武豊　　,藤岡健一,0399,09,+016,359,3,703
2026062810020204,20260628,10,04,16,パスリヤージュ,03,12,城戸義政,荒川義之,1745,12,+035,401,4,703
2026062810020205,20260628,10,05,01,ワールドエンジェル,02,01,川田将雅,橋田宜長,0036,02,-004,354,1,701
2026062803020205,20260628,03,05,01,ウィナーズチェック,02,05,ゴンサル,和田勇介,0587,09,+004,351,3,701
2026062802010605,20260628,02,05,01,ショパンコンクール,02,02,丹内祐次,岩戸孝樹,0040,02,+010,346,2,701
2026062803020205,20260628,03,05,02,マルガリート,02,11,江田照男,佐藤吉勝,1314,13,+016,365,3,701
2026062802010605,20260628,02,05,02,シグレ,02,01,武豊　　,武英智　,0013,01,-010,346,1,701
2026062810020205,20260628,10,05,02,メイショウペルル,02,09,角田大和,千田輝彦,1285,10,+031,376,4,701
2026062810020205,20260628,10,05,03,スマートエスコート,02,10,西塚洸二,笹田和秀,0342,06,+031,375,4,701
2026062802010605,20260628,02,05,03,ウメヒナタ,02,03,佐々木大,橋田宜長,0120,04,+014,356,2,701
2026062803020205,20260628,03,05,03,ラッキースパークル,02,03,戸崎圭太,松永幹夫,0032,02,+003,359,3,701
2026062802010605,20260628,02,05,04,ソウカイファミリア,02,06,横山和生,鈴木慎太,0097,03,+031,358,4,701
2026062803020205,20260628,03,05,04,ビップヴィーナス,02,02,丸山元気,田島俊明,0167,05,+000,356,3,701
2026062810020205,20260628,10,05,04,シャインロード,02,08,松若風馬,井上智史,0304,05,+029,372,4,701
2026062810020205,20260628,10,05,05,ヒルノアラゴン,02,07,秋山稔樹,北出成人,0402,07,+019,367,3,701
2026062803020205,20260628,03,05,05,アルアンダルス,02,12,Ｍ．デム,小野次郎,0704,10,+017,361,4,701
2026062802010605,20260628,02,05,05,アズライトティアラ,02,04,小沢大仁,浜田多実,0507,06,+016,346,2,701
2026062802010605,20260628,02,05,06,ルミナスジェム,02,05,小林美駒,中村直也,0283,05,+029,350,4,701
2026062803020205,20260628,03,05,06,プリメラエストレラ,02,08,三浦皇成,橋田宜長,0957,11,+013,359,4,701
2026062810020205,20260628,10,05,06,スマートポーション,02,05,吉村誠之,加藤公太,0970,09,+018,363,4,701
2026062810020205,20260628,10,05,07,エルダークローネ,02,02,田山旺佑,西村真幸,0048,03,+004,353,2,701
2026062803020205,20260628,03,05,07,センターアイランド,02,07,横山武史,嘉藤貴行,0050,03,+010,361,3,701
2026062803020205,20260628,03,05,08,レッジェランツァ,02,04,津村明秀,田中博康,0024,01,+003,361,2,701
2026062810020205,20260628,10,05,08,クイーンズアイ,02,06,太宰啓介,昆貢　　,0677,08,+019,367,3,701
2026062810020205,20260628,10,05,09,キムケンシーサー,02,03,今村聖奈,前川恭子,0228,04,+006,351,2,701
2026062803020205,20260628,03,05,09,マーゴットパラディ,02,10,荻野極　,伊坂重信,0216,06,+015,377,1,701
2026062803020205,20260628,03,05,10,モンドドゥアムール,02,14,松山弘平,高橋康之,0971,12,+049,406,3,701
2026062810020205,20260628,10,05,10,インディジャズ,02,04,西村淳也,高野友和,0016,01,+017,370,2,701
2026062803020205,20260628,03,05,11,トリプティーク,02,09,柴田大知,和田雄二,2414,14,+014,363,3,701
2026062803020205,20260628,03,05,12,アルデアーク,02,13,横山典弘,村田一誠,0536,07,+020,369,3,701
2026062803020205,20260628,03,05,13,ウインワーグナー,02,01,菊沢一樹,武市康男,0080,04,-000,358,2,701
2026062803020205,20260628,03,05,14,カペラテソーロ,02,06,木幡巧也,牧光二　,0569,08,+008,369,2,701
2026062803020206,20260628,03,06,01,オレンジリバー,03,08,菊沢一樹,黒岩陽一,0301,07,+017,384,3,703
2026062802010606,20260628,02,06,01,アルペングロー,03,11,北村友一,上村洋行,0150,05,+008,371,2,703
2026062810020206,20260628,10,06,01,トシミチ,02,01,幸英明　,谷潔　　,0023,01,-002,359,1,701
2026062810020206,20260628,10,06,02,グレートキリシマ,02,03,松若風馬,牧田和弥,0195,06,+006,361,2,701
2026062802010606,20260628,02,06,02,エクラドット,03,15,舟山瑠泉,西田雄一,0432,12,+044,410,1,703
2026062803020206,20260628,03,06,02,リアアーテシアン,03,06,高杉吏麒,武井亮　,0059,04,+006,380,2,703
2026062803020206,20260628,03,06,03,ペイシャラム,03,14,石田拓郎,菊川正達,2170,12,+028,374,4,703
2026062802010606,20260628,02,06,03,セイントクーヤ,03,08,長浜鴻緒,黒岩陽一,0600,13,+003,361,3,703
2026062810020206,20260628,10,06,03,スイトーヨ,02,06,川田将雅,角田晃一,0025,02,+011,369,2,701
2026062810020206,20260628,10,06,04,ユイノジカンカセギ,02,02,長岡禎仁,竹内正洋,0114,04,+002,355,2,701
2026062803020206,20260628,03,06,04,スカット,03,05,佐藤翔馬,堀内岳志,0117,06,+005,375,3,703
2026062802010606,20260628,02,06,04,ショウナンアワード,03,12,斎藤新　,東田明士,0412,11,+011,370,3,703
2026062802010606,20260628,02,06,05,ビップジョワ,03,16,小林美駒,高柳瑞樹,1302,15,+045,406,4,703
2026062803020206,20260628,03,06,05,リバージュエル,03,07,石橋脩　,高柳瑞樹,0494,09,+010,381,2,703
2026062810020206,20260628,10,06,05,ラブマイティー,02,10,杉原誠人,加藤和宏,0721,09,+025,363,4,701
2026062810020206,20260628,10,06,06,カシノヴィタ,02,04,森田誠也,和田雄二,1679,10,+009,358,3,701
2026062803020206,20260628,03,06,06,サトノワーグナー,03,01,戸崎圭太,斎藤誠　,0040,02,-002,373,2,703
2026062802010606,20260628,02,06,06,ロッサコメータ,03,04,岩田望来,吉岡辰弥,0109,03,+001,366,2,703
2026062802010606,20260628,02,06,07,フローレンスフーガ,03,03,古川吉洋,四位洋文,0360,08,+001,357,4,703
2026062803020206,20260628,03,06,07,イイクニパッション,03,04,石神深道,深山雅史,0028,01,+004,375,2,703
2026062810020206,20260628,10,06,07,カゴシマ,02,11,酒井学　,松山将樹,0451,08,+051,387,4,701
2026062810020206,20260628,10,06,08,ユイパルティ,02,08,永島まな,平田修　,0144,05,+021,376,3,701
2026062802010606,20260628,02,06,08,コティノス,03,07,浜中俊　,須貝尚介,0390,10,+003,358,3,703
2026062803020206,20260628,03,06,08,ハクサンスオーノ,03,11,上里直汰,加藤士津,1273,10,+025,385,4,703
2026062803020206,20260628,03,06,09,モリガン,03,13,水沼元輝,柄崎将寿,2101,11,+027,382,4,703
2026062802010606,20260628,02,06,09,テンレディーゴー,03,10,吉田隼人,菊川正達,1840,16,+005,362,4,703
2026062810020206,20260628,10,06,09,プッシュザリミット,02,09,吉村誠之,柴田卓　,0395,07,+023,361,4,701
2026062810020206,20260628,10,06,10,ニシノマティーニ,02,05,今村聖奈,小手川準,0072,03,+010,357,3,701
2026062802010606,20260628,02,06,10,ベネディクション,03,02,古川奈穂,矢作芳人,0178,06,+000,358,3,703
2026062803020206,20260628,03,06,10,ハクサンレイホウ,03,10,小林脩斗,武藤善則,3582,14,+020,381,3,703
2026062803020206,20260628,03,06,11,ミラビリオン,03,03,松山弘平,伊坂重信,0078,05,+004,369,3,703
2026062802010606,20260628,02,06,11,シーガルワールド,03,14,横山和生,栗田徹　,0051,02,+028,393,2,703
2026062810020206,20260628,10,06,11,カシノカゲマル,02,07,秋山稔樹,蛯名利弘,1910,11,+012,356,4,701
2026062802010606,20260628,02,06,12,アート,03,06,和田陽希,杉山晴紀,0389,09,+002,363,2,703
